interaction,user_id,week,timestamp,topic,question_id,question_topic,difficulty,time_spent_s,avg_time_all_users_s,correct
1772,user_careless,11,2026-03-14 00:15:27,Linear Algebra,Q8752,Eigenvalues,5,54,230,0
1773,user_careless,11,2026-03-14 15:53:14,Linear Algebra,Q5934,Eigenvalues,2,168,143,0
1774,user_careless,11,2026-03-14 21:25:27,Linear Algebra,Q1444,Eigenvalues,4,222,243,0
1775,user_careless,11,2026-03-15 04:41:59,Linear Algebra,Q3294,Eigenvalues,2,96,223,0
1776,user_careless,11,2026-03-15 12:56:35,Linear Algebra,Q5134,Eigenvalues,5,338,255,1
1777,user_careless,11,2026-03-16 14:29:50,Linear Algebra,Q4001,Eigenvalues,3,87,212,0
1778,user_careless,11,2026-03-16 19:06:14,Linear Algebra,Q5511,Eigenvalues,2,273,206,1
1779,user_careless,11,2026-03-16 22:26:25,Linear Algebra,Q1193,Eigenvalues,5,271,216,0
1780,user_careless,11,2026-03-17 12:52:43,Linear Algebra,Q2183,Eigenvalues,4,43,154,1
1781,user_careless,11,2026-03-17 14:35:21,Linear Algebra,Q4797,Eigenvalues,3,161,188,0
1782,user_careless,11,2026-03-17 18:18:24,Linear Algebra,Q8617,Eigenvalues,4,169,214,1
1783,user_careless,11,2026-03-17 19:01:09,Linear Algebra,Q9509,Eigenvalues,2,308,240,1
1784,user_careless,11,2026-03-18 04:57:02,Linear Algebra,Q3549,Eigenvalues,5,294,235,1
1785,user_careless,11,2026-03-18 11:09:47,Linear Algebra,Q5619,Eigenvalues,5,161,249,1
1786,user_careless,12,2026-03-19 05:12:12,Linear Algebra,Q4804,Eigenvalues,2,196,157,0
1787,user_careless,12,2026-03-19 06:25:54,Linear Algebra,Q1206,Eigenvalues,2,111,148,0
1788,user_careless,12,2026-03-19 10:23:19,Linear Algebra,Q4911,Eigenvalues,2,66,220,1
1789,user_careless,12,2026-03-19 14:52:37,Linear Algebra,Q1398,Eigenvalues,5,208,235,1
1790,user_careless,12,2026-03-19 20:37:03,Linear Algebra,Q6305,Eigenvalues,2,222,194,0
1791,user_careless,12,2026-03-19 23:55:02,Linear Algebra,Q7623,Eigenvalues,2,64,221,0
1792,user_careless,12,2026-03-20 09:28:12,Linear Algebra,Q5508,Eigenvalues,2,67,236,1
1793,user_careless,12,2026-03-20 22:11:20,Linear Algebra,Q5427,Eigenvalues,5,119,229,1
1794,user_careless,12,2026-03-21 01:41:31,Linear Algebra,Q3496,Eigenvalues,4,40,193,1
1795,user_careless,12,2026-03-21 09:32:34,Linear Algebra,Q6967,Eigenvalues,3,325,235,0
1796,user_careless,12,2026-03-22 13:44:25,Linear Algebra,Q6538,Eigenvalues,5,263,213,1
1797,user_careless,12,2026-03-23 05:00:28,Linear Algebra,Q1126,Eigenvalues,2,192,157,0
1798,user_careless,12,2026-03-23 14:50:31,Linear Algebra,Q9735,Eigenvalues,5,47,166,0
1799,user_careless,12,2026-03-24 00:42:29,Linear Algebra,Q7390,Eigenvalues,2,56,173,0
1800,user_careless,12,2026-03-24 04:13:24,Linear Algebra,Q7803,Eigenvalues,5,65,188,0
1801,user_careless,12,2026-03-24 19:35:45,Linear Algebra,Q8901,Eigenvalues,4,117,149,0
1802,user_careless,12,2026-03-24 19:58:35,Linear Algebra,Q8311,Eigenvalues,2,114,155,1
1803,user_careless,12,2026-03-25 01:00:04,Linear Algebra,Q8762,Eigenvalues,3,147,167,1
1804,user_careless,12,2026-03-25 07:13:42,Linear Algebra,Q7531,Eigenvalues,5,164,249,1
1805,user_careless,13,2026-03-26 04:27:11,Linear Algebra,Q8768,Eigenvalues,2,73,210,0
1806,user_careless,13,2026-03-26 17:37:47,Linear Algebra,Q2776,Eigenvalues,2,170,197,0
1807,user_careless,13,2026-03-26 19:44:56,Linear Algebra,Q6459,Eigenvalues,2,61,254,1
1808,user_careless,13,2026-03-27 05:27:01,Linear Algebra,Q9594,Eigenvalues,3,73,176,1
1809,user_careless,13,2026-03-27 22:45:37,Linear Algebra,Q7308,Eigenvalues,4,170,253,0
1810,user_careless,13,2026-03-28 00:16:26,Linear Algebra,Q2265,Eigenvalues,2,80,155,0
1811,user_careless,13,2026-03-28 02:20:54,Linear Algebra,Q3580,Eigenvalues,3,161,140,1
1812,user_careless,13,2026-03-28 13:24:29,Linear Algebra,Q5798,Eigenvalues,5,168,244,1
1813,user_careless,13,2026-03-28 19:20:11,Linear Algebra,Q3636,Eigenvalues,5,354,254,1
1814,user_careless,13,2026-03-29 08:42:05,Linear Algebra,Q3801,Eigenvalues,5,169,156,0
1815,user_careless,13,2026-03-29 17:12:09,Linear Algebra,Q3485,Eigenvalues,3,244,180,0
1816,user_careless,13,2026-03-30 02:06:59,Linear Algebra,Q8166,Eigenvalues,2,191,233,0
1817,user_careless,13,2026-03-30 07:39:01,Linear Algebra,Q5041,Eigenvalues,3,226,194,1
1818,user_careless,13,2026-03-30 15:26:44,Linear Algebra,Q8512,Eigenvalues,2,148,153,1
1819,user_careless,13,2026-03-30 23:55:19,Linear Algebra,Q2908,Eigenvalues,3,157,147,0
1820,user_careless,13,2026-03-31 19:49:26,Linear Algebra,Q6557,Eigenvalues,4,167,200,1
1821,user_careless,13,2026-03-31 20:06:31,Linear Algebra,Q7825,Eigenvalues,2,95,141,0
1822,user_careless,13,2026-03-31 20:59:05,Linear Algebra,Q1170,Eigenvalues,3,270,224,1
1823,user_careless,13,2026-04-01 11:38:49,Linear Algebra,Q1092,Eigenvalues,4,312,239,0
1824,user_careless,14,2026-04-02 03:03:22,Linear Algebra,Q1446,Eigenvalues,2,158,212,0
1825,user_careless,14,2026-04-02 23:16:24,Linear Algebra,Q8769,Eigenvalues,3,188,209,1
1826,user_careless,14,2026-04-03 11:48:47,Linear Algebra,Q4012,Eigenvalues,3,306,252,1
1827,user_careless,14,2026-04-04 00:09:34,Linear Algebra,Q4392,Eigenvalues,2,152,155,0
1828,user_careless,14,2026-04-04 04:15:58,Linear Algebra,Q4034,Eigenvalues,4,135,163,0
1829,user_careless,14,2026-04-04 08:05:10,Linear Algebra,Q1548,Eigenvalues,2,190,202,1
1830,user_careless,14,2026-04-04 12:33:34,Linear Algebra,Q7092,Eigenvalues,3,235,188,1
1831,user_careless,14,2026-04-04 18:56:39,Linear Algebra,Q2029,Eigenvalues,3,88,142,0
1832,user_careless,14,2026-04-04 19:36:13,Linear Algebra,Q7593,Eigenvalues,5,230,172,1
1833,user_careless,14,2026-04-05 01:54:18,Linear Algebra,Q1732,Eigenvalues,4,192,258,0
1834,user_careless,14,2026-04-05 12:11:06,Linear Algebra,Q5247,Eigenvalues,3,189,161,1
1835,user_careless,14,2026-04-06 00:30:05,Linear Algebra,Q8605,Eigenvalues,2,180,147,1
1836,user_careless,14,2026-04-07 05:50:03,Linear Algebra,Q1694,Eigenvalues,2,49,160,0
1837,user_careless,14,2026-04-07 16:31:26,Linear Algebra,Q6822,Eigenvalues,5,82,186,0
1838,user_careless,14,2026-04-08 00:10:49,Linear Algebra,Q8775,Eigenvalues,3,100,145,0
1839,user_careless,14,2026-04-08 02:29:02,Linear Algebra,Q2582,Eigenvalues,5,223,185,1
1840,user_careless,14,2026-04-08 08:45:18,Linear Algebra,Q6223,Eigenvalues,4,88,148,0
1841,user_careless,14,2026-04-08 10:48:45,Linear Algebra,Q4043,Eigenvalues,5,144,145,0
1842,user_careless,15,2026-04-09 10:06:09,Linear Algebra,Q6597,Eigenvalues,5,222,166,1
1843,user_careless,15,2026-04-10 11:57:31,Linear Algebra,Q5697,Eigenvalues,3,53,228,0
1844,user_careless,15,2026-04-10 23:49:24,Linear Algebra,Q1485,Eigenvalues,5,169,208,0
1845,user_careless,15,2026-04-11 00:52:23,Linear Algebra,Q9230,Eigenvalues,5,129,170,1
1846,user_careless,15,2026-04-11 11:59:52,Linear Algebra,Q8348,Eigenvalues,5,53,246,1
1847,user_careless,15,2026-04-11 17:26:12,Linear Algebra,Q3892,Eigenvalues,2,60,166,0
1848,user_careless,15,2026-04-12 02:23:51,Linear Algebra,Q9920,Eigenvalues,2,33,148,1
1849,user_careless,15,2026-04-13 15:07:27,Linear Algebra,Q1471,Eigenvalues,5,291,228,1
1850,user_careless,15,2026-04-13 19:42:53,Linear Algebra,Q1683,Eigenvalues,3,45,192,1
1851,user_careless,15,2026-04-13 23:36:45,Linear Algebra,Q8768,Eigenvalues,3,162,175,1
1852,user_careless,15,2026-04-14 15:36:37,Linear Algebra,Q3632,Eigenvalues,4,203,166,0
1853,user_careless,15,2026-04-14 18:19:58,Linear Algebra,Q7458,Eigenvalues,2,257,222,1
1854,user_careless,15,2026-04-14 23:58:07,Linear Algebra,Q8041,Eigenvalues,2,120,224,0
1855,user_careless,15,2026-04-15 06:01:34,Linear Algebra,Q4198,Eigenvalues,4,215,213,1
1856,user_careless,15,2026-04-15 09:50:58,Linear Algebra,Q4695,Eigenvalues,5,349,256,1
1857,user_careless,16,2026-04-16 18:11:52,Linear Algebra,Q9892,Eigenvalues,4,131,157,1
1858,user_careless,16,2026-04-17 10:30:21,Linear Algebra,Q8850,Eigenvalues,4,280,239,1
1859,user_careless,16,2026-04-17 13:22:19,Linear Algebra,Q4985,Eigenvalues,3,70,217,0
1860,user_careless,16,2026-04-18 00:09:36,Linear Algebra,Q9555,Eigenvalues,2,251,252,0
1861,user_careless,16,2026-04-18 05:26:22,Linear Algebra,Q9850,Eigenvalues,4,40,154,1
1862,user_careless,16,2026-04-18 08:46:55,Linear Algebra,Q5178,Eigenvalues,3,67,255,0
1863,user_careless,16,2026-04-18 21:59:04,Linear Algebra,Q4973,Eigenvalues,2,134,171,0
1864,user_careless,16,2026-04-19 20:59:21,Linear Algebra,Q6030,Eigenvalues,2,75,192,1
1865,user_careless,16,2026-04-20 05:45:07,Linear Algebra,Q6288,Eigenvalues,5,168,161,1
1866,user_careless,16,2026-04-20 18:33:35,Linear Algebra,Q1079,Eigenvalues,4,244,247,1
1867,user_careless,16,2026-04-20 18:53:33,Linear Algebra,Q5281,Eigenvalues,4,143,178,0
1868,user_careless,16,2026-04-21 08:36:56,Linear Algebra,Q4318,Eigenvalues,2,121,179,1
1869,user_careless,16,2026-04-21 16:13:36,Linear Algebra,Q6402,Eigenvalues,3,125,217,0
1870,user_careless,16,2026-04-22 08:17:54,Linear Algebra,Q1173,Eigenvalues,3,211,156,0
1871,user_careless,16,2026-04-22 17:20:08,Linear Algebra,Q6334,Eigenvalues,3,185,143,0
1872,user_careless,16,2026-04-22 20:05:50,Linear Algebra,Q5999,Eigenvalues,3,164,163,0
1873,user_careless,1,2026-01-01 02:43:59,Linear Algebra,Q6740,Linear Transformations,4,197,197,0
1874,user_careless,1,2026-01-01 16:21:16,Linear Algebra,Q4752,Linear Transformations,3,63,248,0
1875,user_careless,1,2026-01-02 04:04:41,Linear Algebra,Q9420,Linear Transformations,3,106,149,0
1876,user_careless,1,2026-01-02 07:04:24,Linear Algebra,Q1615,Linear Transformations,3,225,191,1
1877,user_careless,1,2026-01-02 07:04:27,Linear Algebra,Q5720,Linear Transformations,4,99,148,0
1878,user_careless,1,2026-01-02 15:32:13,Linear Algebra,Q3494,Linear Transformations,5,77,187,0
1879,user_careless,1,2026-01-03 14:39:28,Linear Algebra,Q6180,Linear Transformations,2,332,256,0
1880,user_careless,1,2026-01-03 20:24:05,Linear Algebra,Q5535,Linear Transformations,3,165,202,1
1881,user_careless,1,2026-01-03 20:27:11,Linear Algebra,Q6643,Linear Transformations,4,73,176,0
1882,user_careless,1,2026-01-04 02:39:17,Linear Algebra,Q6433,Linear Transformations,2,101,257,1
1883,user_careless,1,2026-01-04 08:23:02,Linear Algebra,Q5261,Linear Transformations,2,241,185,1
1884,user_careless,1,2026-01-05 10:09:53,Linear Algebra,Q7331,Linear Transformations,5,107,197,0
1885,user_careless,1,2026-01-06 10:35:33,Linear Algebra,Q7557,Linear Transformations,2,121,197,1
1886,user_careless,1,2026-01-06 22:47:07,Linear Algebra,Q6020,Linear Transformations,5,167,149,1
1887,user_careless,1,2026-01-07 01:29:37,Linear Algebra,Q9651,Linear Transformations,2,264,230,1
1888,user_careless,1,2026-01-07 04:30:06,Linear Algebra,Q2613,Linear Transformations,2,51,157,1
1889,user_careless,1,2026-01-07 09:38:47,Linear Algebra,Q8235,Linear Transformations,5,231,173,1
1890,user_careless,1,2026-01-07 20:23:58,Linear Algebra,Q1529,Linear Transformations,4,240,184,0
1891,user_careless,2,2026-01-08 21:45:06,Linear Algebra,Q6843,Linear Transformations,2,330,248,0
1892,user_careless,2,2026-01-10 12:01:02,Linear Algebra,Q9019,Linear Transformations,4,224,225,1
1893,user_careless,2,2026-01-10 17:59:13,Linear Algebra,Q9661,Linear Transformations,2,156,162,1
1894,user_careless,2,2026-01-10 21:07:46,Linear Algebra,Q9048,Linear Transformations,4,319,247,1
1895,user_careless,2,2026-01-11 06:23:42,Linear Algebra,Q1852,Linear Transformations,5,88,231,0
1896,user_careless,2,2026-01-11 13:25:14,Linear Algebra,Q6272,Linear Transformations,3,196,161,1
1897,user_careless,2,2026-01-11 21:30:12,Linear Algebra,Q2347,Linear Transformations,3,132,146,1
1898,user_careless,2,2026-01-12 11:33:03,Linear Algebra,Q3554,Linear Transformations,2,97,158,1
1899,user_careless,2,2026-01-12 13:22:17,Linear Algebra,Q6781,Linear Transformations,2,152,191,1
1900,user_careless,2,2026-01-12 23:41:11,Linear Algebra,Q2454,Linear Transformations,5,171,241,1
1901,user_careless,2,2026-01-13 12:28:49,Linear Algebra,Q4125,Linear Transformations,5,212,168,1
1902,user_careless,2,2026-01-13 13:27:56,Linear Algebra,Q6406,Linear Transformations,4,275,259,0
1903,user_careless,2,2026-01-13 14:45:44,Linear Algebra,Q8911,Linear Transformations,2,175,194,1
1904,user_careless,2,2026-01-13 16:23:32,Linear Algebra,Q5919,Linear Transformations,2,86,150,0
1905,user_careless,2,2026-01-13 19:07:48,Linear Algebra,Q3916,Linear Transformations,2,186,166,1
1906,user_careless,2,2026-01-13 23:11:33,Linear Algebra,Q6469,Linear Transformations,3,177,252,0
1907,user_careless,2,2026-01-14 15:07:26,Linear Algebra,Q5702,Linear Transformations,3,112,154,1
1908,user_careless,3,2026-01-15 13:18:19,Linear Algebra,Q4567,Linear Transformations,3,139,228,1
1909,user_careless,3,2026-01-15 16:48:00,Linear Algebra,Q4878,Linear Transformations,2,95,190,0
1910,user_careless,3,2026-01-15 22:08:40,Linear Algebra,Q7419,Linear Transformations,5,122,164,1
1911,user_careless,3,2026-01-16 04:51:11,Linear Algebra,Q2850,Linear Transformations,2,100,159,0
1912,user_careless,3,2026-01-16 08:41:33,Linear Algebra,Q1813,Linear Transformations,5,68,226,1
1913,user_careless,3,2026-01-16 09:27:26,Linear Algebra,Q4918,Linear Transformations,4,316,229,1
1914,user_careless,3,2026-01-17 04:54:15,Linear Algebra,Q2923,Linear Transformations,4,98,190,1
1915,user_careless,3,2026-01-17 11:29:25,Linear Algebra,Q3211,Linear Transformations,4,61,240,1
1916,user_careless,3,2026-01-19 08:49:21,Linear Algebra,Q5958,Linear Transformations,3,122,218,1
1917,user_careless,3,2026-01-19 12:17:36,Linear Algebra,Q3322,Linear Transformations,5,87,201,0
1918,user_careless,3,2026-01-20 08:42:13,Linear Algebra,Q5698,Linear Transformations,3,143,152,1
1919,user_careless,3,2026-01-21 02:45:27,Linear Algebra,Q5730,Linear Transformations,5,201,189,0
1920,user_careless,3,2026-01-21 06:30:10,Linear Algebra,Q5633,Linear Transformations,3,202,257,1
1921,user_careless,3,2026-01-21 12:15:49,Linear Algebra,Q1090,Linear Transformations,3,91,257,0
1922,user_careless,3,2026-01-21 19:02:37,Linear Algebra,Q7591,Linear Transformations,5,50,189,1
1923,user_careless,4,2026-01-22 06:05:41,Linear Algebra,Q8766,Linear Transformations,4,230,186,1
1924,user_careless,4,2026-01-22 07:33:59,Linear Algebra,Q4037,Linear Transformations,2,181,228,0
1925,user_careless,4,2026-01-23 12:39:33,Linear Algebra,Q8116,Linear Transformations,4,146,149,0
1926,user_careless,4,2026-01-24 06:35:18,Linear Algebra,Q2877,Linear Transformations,4,329,244,1
1927,user_careless,4,2026-01-24 08:51:37,Linear Algebra,Q8498,Linear Transformations,3,95,226,0
1928,user_careless,4,2026-01-24 17:14:45,Linear Algebra,Q4692,Linear Transformations,2,169,201,0
1929,user_careless,4,2026-01-24 18:33:20,Linear Algebra,Q1936,Linear Transformations,3,68,170,1
1930,user_careless,4,2026-01-25 06:55:20,Linear Algebra,Q1162,Linear Transformations,2,301,248,1
1931,user_careless,4,2026-01-25 19:59:53,Linear Algebra,Q3066,Linear Transformations,5,111,250,0
1932,user_careless,4,2026-01-26 01:09:15,Linear Algebra,Q7786,Linear Transformations,2,71,238,0
1933,user_careless,4,2026-01-26 01:42:36,Linear Algebra,Q7544,Linear Transformations,5,199,169,0
1934,user_careless,4,2026-01-26 06:19:16,Linear Algebra,Q7112,Linear Transformations,4,101,149,0
1935,user_careless,4,2026-01-26 14:26:08,Linear Algebra,Q9801,Linear Transformations,5,278,225,0
1936,user_careless,4,2026-01-26 23:13:14,Linear Algebra,Q1617,Linear Transformations,4,99,162,0
1937,user_careless,4,2026-01-27 09:42:11,Linear Algebra,Q8710,Linear Transformations,5,215,167,1
1938,user_careless,4,2026-01-27 16:27:57,Linear Algebra,Q6628,Linear Transformations,4,143,192,0
1939,user_careless,4,2026-01-28 17:13:02,Linear Algebra,Q8762,Linear Transformations,3,74,210,0
1940,user_careless,5,2026-01-29 00:47:44,Linear Algebra,Q2875,Linear Transformations,4,72,246,0
1941,user_careless,5,2026-01-29 02:32:28,Linear Algebra,Q5627,Linear Transformations,2,206,206,0
1942,user_careless,5,2026-01-31 09:08:35,Linear Algebra,Q2177,Linear Transformations,5,83,186,0
1943,user_careless,5,2026-02-01 04:49:55,Linear Algebra,Q9170,Linear Transformations,4,207,240,1
1944,user_careless,5,2026-02-01 12:45:48,Linear Algebra,Q6551,Linear Transformations,3,113,212,0
1945,user_careless,5,2026-02-02 01:54:22,Linear Algebra,Q4673,Linear Transformations,5,272,233,1
1946,user_careless,5,2026-02-02 04:35:00,Linear Algebra,Q7356,Linear Transformations,4,269,193,1
1947,user_careless,5,2026-02-02 09:13:48,Linear Algebra,Q3863,Linear Transformations,3,296,246,1
1948,user_careless,5,2026-02-02 10:28:52,Linear Algebra,Q7246,Linear Transformations,2,125,153,1
1949,user_careless,5,2026-02-02 16:10:18,Linear Algebra,Q2613,Linear Transformations,3,233,195,1
1950,user_careless,5,2026-02-03 13:48:04,Linear Algebra,Q7667,Linear Transformations,5,283,240,1
1951,user_careless,5,2026-02-03 16:10:58,Linear Algebra,Q9028,Linear Transformations,4,41,192,1
1952,user_careless,5,2026-02-03 18:25:43,Linear Algebra,Q5943,Linear Transformations,4,52,222,0
1953,user_careless,5,2026-02-04 02:57:31,Linear Algebra,Q2447,Linear Transformations,4,247,237,0
1954,user_careless,5,2026-02-04 03:07:41,Linear Algebra,Q3131,Linear Transformations,3,173,245,0
1955,user_careless,5,2026-02-04 09:10:45,Linear Algebra,Q2964,Linear Transformations,2,67,152,0
1956,user_careless,5,2026-02-04 15:32:12,Linear Algebra,Q2572,Linear Transformations,3,37,186,1
1957,user_careless,5,2026-02-04 17:00:36,Linear Algebra,Q8729,Linear Transformations,3,90,234,0
1958,user_careless,6,2026-02-05 04:02:35,Linear Algebra,Q4824,Linear Transformations,4,175,180,0
1959,user_careless,6,2026-02-05 13:35:02,Linear Algebra,Q5345,Linear Transformations,4,140,174,0
1960,user_careless,6,2026-02-06 00:10:44,Linear Algebra,Q1877,Linear Transformations,4,280,244,0
1961,user_careless,6,2026-02-06 00:37:21,Linear Algebra,Q2359,Linear Transformations,4,92,156,0
1962,user_careless,6,2026-02-06 08:36:31,Linear Algebra,Q3770,Linear Transformations,2,190,179,0
1963,user_careless,6,2026-02-06 23:05:22,Linear Algebra,Q6301,Linear Transformations,4,301,242,1
1964,user_careless,6,2026-02-07 01:57:59,Linear Algebra,Q4150,Linear Transformations,3,219,158,1
1965,user_careless,6,2026-02-08 06:10:40,Linear Algebra,Q4485,Linear Transformations,5,232,240,0
1966,user_careless,6,2026-02-08 10:55:40,Linear Algebra,Q4298,Linear Transformations,5,50,222,0
1967,user_careless,6,2026-02-09 01:00:05,Linear Algebra,Q2929,Linear Transformations,2,63,152,1
1968,user_careless,6,2026-02-09 02:03:11,Linear Algebra,Q6203,Linear Transformations,3,274,241,1
1969,user_careless,6,2026-02-09 20:26:55,Linear Algebra,Q3311,Linear Transformations,3,224,226,0
1970,user_careless,6,2026-02-10 11:15:08,Linear Algebra,Q5310,Linear Transformations,5,84,219,0
1971,user_careless,6,2026-02-10 16:00:23,Linear Algebra,Q4682,Linear Transformations,2,206,247,0
1972,user_careless,6,2026-02-11 11:11:46,Linear Algebra,Q4009,Linear Transformations,2,302,257,0
1973,user_careless,6,2026-02-11 21:41:59,Linear Algebra,Q4322,Linear Transformations,4,71,197,0
1974,user_careless,7,2026-02-12 01:57:15,Linear Algebra,Q4017,Linear Transformations,5,177,227,0
1975,user_careless,7,2026-02-12 16:46:19,Linear Algebra,Q8084,Linear Transformations,3,329,257,0
1976,user_careless,7,2026-02-12 18:33:29,Linear Algebra,Q4710,Linear Transformations,2,254,205,0
1977,user_careless,7,2026-02-13 12:09:39,Linear Algebra,Q4996,Linear Transformations,2,245,255,0
1978,user_careless,7,2026-02-13 19:11:19,Linear Algebra,Q2752,Linear Transformations,3,201,149,0
1979,user_careless,7,2026-02-13 23:49:05,Linear Algebra,Q7383,Linear Transformations,4,250,181,1
1980,user_careless,7,2026-02-14 05:10:31,Linear Algebra,Q8927,Linear Transformations,5,152,152,0
1981,user_careless,7,2026-02-14 21:31:32,Linear Algebra,Q2937,Linear Transformations,3,116,143,0
1982,user_careless,7,2026-02-15 22:36:18,Linear Algebra,Q5473,Linear Transformations,2,183,158,0
1983,user_careless,7,2026-02-16 03:53:57,Linear Algebra,Q9124,Linear Transformations,2,213,244,0
1984,user_careless,7,2026-02-16 12:34:04,Linear Algebra,Q7918,Linear Transformations,5,199,175,1
1985,user_careless,7,2026-02-16 17:11:58,Linear Algebra,Q1853,Linear Transformations,4,118,223,0
1986,user_careless,7,2026-02-17 07:54:07,Linear Algebra,Q9645,Linear Transformations,5,164,158,0
1987,user_careless,7,2026-02-17 13:38:35,Linear Algebra,Q7040,Linear Transformations,3,205,249,1
1988,user_careless,7,2026-02-17 20:52:39,Linear Algebra,Q1933,Linear Transformations,3,227,169,0
1989,user_careless,7,2026-02-18 18:05:58,Linear Algebra,Q6435,Linear Transformations,2,245,178,1
1990,user_careless,7,2026-02-18 18:32:31,Linear Algebra,Q4584,Linear Transformations,3,74,258,0
1991,user_careless,7,2026-02-18 18:38:19,Linear Algebra,Q9090,Linear Transformations,5,119,213,0
1992,user_careless,8,2026-02-19 04:31:18,Linear Algebra,Q3953,Linear Transformations,5,241,239,1
1993,user_careless,8,2026-02-19 05:22:17,Linear Algebra,Q6490,Linear Transformations,3,135,211,0
1994,user_careless,8,2026-02-19 18:56:05,Linear Algebra,Q8515,Linear Transformations,4,55,166,0
1995,user_careless,8,2026-02-20 12:13:07,Linear Algebra,Q9928,Linear Transformations,3,210,161,1
1996,user_careless,8,2026-02-21 02:35:18,Linear Algebra,Q5878,Linear Transformations,4,83,248,0
1997,user_careless,8,2026-02-22 15:26:20,Linear Algebra,Q4534,Linear Transformations,2,231,178,0
1998,user_careless,8,2026-02-22 19:08:15,Linear Algebra,Q9616,Linear Transformations,2,173,147,1
1999,user_careless,8,2026-02-22 21:00:41,Linear Algebra,Q4528,Linear Transformations,2,344,248,1
2000,user_careless,8,2026-02-23 12:08:44,Linear Algebra,Q6767,Linear Transformations,3,155,191,1
2001,user_careless,8,2026-02-23 21:25:36,Linear Algebra,Q5587,Linear Transformations,5,213,154,1
2002,user_careless,8,2026-02-23 22:16:19,Linear Algebra,Q6243,Linear Transformations,3,131,256,1
2003,user_careless,8,2026-02-24 05:16:16,Linear Algebra,Q1624,Linear Transformations,2,306,254,1
2004,user_careless,8,2026-02-24 10:37:21,Linear Algebra,Q9498,Linear Transformations,5,61,176,0
2005,user_careless,8,2026-02-24 11:08:44,Linear Algebra,Q4446,Linear Transformations,4,344,254,1
2006,user_careless,8,2026-02-24 11:20:56,Linear Algebra,Q9992,Linear Transformations,2,56,197,0
2007,user_careless,8,2026-02-24 19:28:59,Linear Algebra,Q8682,Linear Transformations,4,251,243,0
2008,user_careless,8,2026-02-24 23:32:47,Linear Algebra,Q6475,Linear Transformations,5,174,230,0
2009,user_careless,8,2026-02-25 03:28:04,Linear Algebra,Q1822,Linear Transformations,5,68,251,0
2010,user_careless,9,2026-02-26 00:10:45,Linear Algebra,Q7579,Linear Transformations,2,105,208,1
2011,user_careless,9,2026-02-26 08:56:15,Linear Algebra,Q9597,Linear Transformations,2,101,199,1
2012,user_careless,9,2026-02-27 01:52:49,Linear Algebra,Q2055,Linear Transformations,5,58,236,1
2013,user_careless,9,2026-02-27 03:55:07,Linear Algebra,Q8694,Linear Transformations,4,284,241,0
2014,user_careless,9,2026-02-27 13:53:29,Linear Algebra,Q4395,Linear Transformations,3,97,154,0
2015,user_careless,9,2026-02-27 14:34:41,Linear Algebra,Q5309,Linear Transformations,5,237,171,1
2016,user_careless,9,2026-02-28 04:14:00,Linear Algebra,Q3593,Linear Transformations,4,177,211,0
2017,user_careless,9,2026-02-28 11:57:18,Linear Algebra,Q8583,Linear Transformations,3,172,166,1
2018,user_careless,9,2026-02-28 15:55:07,Linear Algebra,Q4515,Linear Transformations,4,51,151,0
2019,user_careless,9,2026-02-28 20:56:16,Linear Algebra,Q4346,Linear Transformations,4,248,206,0
2020,user_careless,9,2026-03-01 02:58:22,Linear Algebra,Q9642,Linear Transformations,5,288,241,1
2021,user_careless,9,2026-03-01 13:19:53,Linear Algebra,Q9224,Linear Transformations,2,274,245,0
2022,user_careless,9,2026-03-01 16:30:04,Linear Algebra,Q4516,Linear Transformations,2,52,253,1
2023,user_careless,9,2026-03-02 02:47:48,Linear Algebra,Q9068,Linear Transformations,3,102,151,0
2024,user_careless,9,2026-03-03 02:27:33,Linear Algebra,Q3082,Linear Transformations,3,105,176,0
2025,user_careless,9,2026-03-03 07:08:39,Linear Algebra,Q3691,Linear Transformations,3,205,154,1
2026,user_careless,10,2026-03-05 01:00:49,Linear Algebra,Q6262,Linear Transformations,5,222,161,0
2027,user_careless,10,2026-03-05 08:00:48,Linear Algebra,Q6263,Linear Transformations,4,82,209,0
2028,user_careless,10,2026-03-05 15:45:22,Linear Algebra,Q7421,Linear Transformations,4,190,237,0
2029,user_careless,10,2026-03-06 02:11:38,Linear Algebra,Q6417,Linear Transformations,4,215,228,1
2030,user_careless,10,2026-03-06 02:28:27,Linear Algebra,Q7484,Linear Transformations,2,353,255,1
2031,user_careless,10,2026-03-06 16:59:39,Linear Algebra,Q2505,Linear Transformations,3,121,217,0
2032,user_careless,10,2026-03-06 23:04:51,Linear Algebra,Q6033,Linear Transformations,3,38,150,0
2033,user_careless,10,2026-03-07 10:43:54,Linear Algebra,Q5037,Linear Transformations,3,297,218,0
2034,user_careless,10,2026-03-08 01:38:52,Linear Algebra,Q3771,Linear Transformations,3,186,211,1
2035,user_careless,10,2026-03-08 05:56:51,Linear Algebra,Q6260,Linear Transformations,3,222,243,0
2036,user_careless,10,2026-03-08 12:04:21,Linear Algebra,Q9146,Linear Transformations,3,307,239,1
2037,user_careless,10,2026-03-09 01:37:22,Linear Algebra,Q3918,Linear Transformations,5,168,143,1
2038,user_careless,10,2026-03-09 07:26:29,Linear Algebra,Q7761,Linear Transformations,3,178,241,1
2039,user_careless,10,2026-03-09 16:19:21,Linear Algebra,Q7742,Linear Transformations,4,135,176,1
